GYROSCOPE,237027150,-0.04151646,-0.103364594,0.039284732
ACCELEROMETER,239548622,0.20357667,3.271597,8.943004
GYROSCOPE,239548622,-0.051636472,-0.091646686,0.03395841
ACCELEROMETER,242070222,0.19878663,3.3242872,8.804092
GYROSCOPE,242070222,-0.070811234,-0.09324458,0.027566824
ACCELEROMETER,244591694,0.18441652,3.3841627,9.024434
GYROSCOPE,244591694,-0.06441965,-0.089516155,0.026501559
ACCELEROMETER,247113166,0.2203418,3.3218923,9.002879
GYROSCOPE,247113166,-0.07613756,-0.07566772,0.028632088
MAGNETIC_FIELD,247113166,21.004444,-3.0232773,-38.729702
ACCELEROMETER,249624889,0.17004639,3.3362625,9.074729
GYROSCOPE,249624889,-0.08625757,-0.087385625,0.019044708
ACCELEROMETER,252146361,0.13651612,3.3123121,9.115445
GYROSCOPE,252146361,-0.09904075,-0.08685299,0.025968926
ACCELEROMETER,254667961,-0.0047900393,3.4009278,9.192085
GYROSCOPE,254667961,-0.09318179,-0.09324458,0.008924696
ACCELEROMETER,257189433,-0.07424561,3.3530276,9.342972
GYROSCOPE,257189433,-0.084127046,-0.095375106,0.021707868
ACCELEROMETER,259710905,-0.16765137,3.3626075,9.457932
GYROSCOPE,259710905,-0.0883881,-0.11401723,0.029697351
ACCELEROMETER,262232505,-0.07424561,3.3841627,9.570498
GYROSCOPE,262232505,-0.08039862,-0.12360462,0.027034191
ACCELEROMETER,264753977,-0.16046631,3.3147073,9.553733
GYROSCOPE,264753977,-0.064952284,-0.1347899,0.02916472
ACCELEROMETER,267275449,-0.1460962,3.3578174,9.620794
GYROSCOPE,267275449,-0.051636472,-0.13425726,0.030229984
MAGNETIC_FIELD,267275449,21.379444,-2.3357773,-37.917202
ACCELEROMETER,269797049,-0.086220704,3.3865578,9.6758795
GYROSCOPE,269797049,-0.03619014,-0.14597517,0.037686836
ACCELEROMETER,272318521,-0.05508545,3.278782,9.596844
GYROSCOPE,272318521,-0.032994345,-0.15183413,0.032360513
ACCELEROMETER,274839993,-0.15567628,3.307522,9.477093
GYROSCOPE,274839993,-0.013819587,-0.15929097,0.040349998
ACCELEROMETER,277361593,-0.028740235,3.3123121,9.335787
GYROSCOPE,277361593,-0.009025898,-0.15130149,0.047806848
ACCELEROMETER,279883065,-0.09580079,3.271597,9.381292
